regime,Vb
adder,21.9028
adder,23.5055
adder,22.0813
adder,18.3981
adder,15.2492
adder,19.4988
adder,23.1719
adder,25.2973
adder,24.2567
adder,21.6594
adder,23.5178
adder,19.5180
adder,16.5372
adder,19.8769
adder,17.6629
adder,20.0269
adder,21.7846
adder,17.4759
adder,16.9155
adder,20.4151
adder,19.0125
adder,18.1513
adder,16.4831
adder,16.1291
adder,19.7658
adder,23.0175
adder,21.8686
adder,22.3981
adder,21.7155
adder,20.4989
adder,21.4223
adder,21.3713
adder,20.2985
adder,20.8082
adder,18.0459
adder,16.8288
adder,18.5535
adder,18.4454
adder,21.0376
adder,19.7682
adder,18.7498
adder,17.2771
adder,17.9884
adder,22.9235
adder,21.6776
adder,18.2305
adder,22.6476
adder,18.9139
adder,19.8856
adder,17.5246
adder,20.0816
adder,17.9417
adder,23.2631
adder,21.7293
adder,26.2811
adder,19.7523
adder,19.6805
adder,20.8066
adder,26.2453
adder,24.1186
adder,20.4728
adder,23.1773
adder,16.5648
adder,15.3068
adder,17.3673
adder,22.1177
adder,17.8682
adder,16.4726
adder,17.7852
adder,22.3552
adder,22.4739
adder,19.5103
adder,21.7820
adder,19.9683
adder,22.1976
adder,23.4996
adder,19.3050
adder,23.4811
adder,18.6651
adder,17.3595
adder,17.0214
adder,19.4305
adder,18.4786
adder,18.7854
adder,18.4323
adder,21.6088
adder,18.4581
adder,20.8262
adder,15.6791
adder,15.3700
adder,17.9087
adder,23.6423
adder,27.4998
adder,30.0500
adder,21.3779
adder,17.9736
adder,20.3967
adder,20.1976
adder,21.0707
adder,20.1311
adder,19.1209
adder,20.9957
adder,23.2227
adder,15.1413
adder,14.8555
adder,16.0590
adder,20.9831
adder,20.8013
adder,17.2390
adder,21.3441
adder,22.2247
adder,25.6235
adder,21.4924
adder,22.7383
adder,23.3747
adder,24.3055
adder,24.3903
adder,20.1575
adder,17.1479
adder,15.7496
adder,14.9368
adder,20.1642
adder,17.2901
adder,20.4544
adder,23.7533
adder,25.9390
adder,25.1716
adder,23.2197
adder,21.9630
adder,22.6124
adder,19.3630
adder,18.3136
adder,20.6932
adder,22.7693
adder,27.6521
adder,22.8939
adder,20.7227
adder,22.1205
adder,24.5564
adder,25.2253
adder,22.4365
adder,26.3832
adder,23.3296
adder,21.4879
adder,21.4069
adder,21.9872
adder,19.9360
adder,19.3830
adder,19.1574
adder,17.9354
adder,18.7605
adder,19.5339
adder,18.8071
adder,16.6187
adder,17.4175
adder,20.7976
adder,21.1566
adder,19.8670
adder,16.3202
adder,19.1184
adder,18.6728
adder,19.5179
adder,18.1744
adder,17.2541
adder,20.8138
adder,24.4307
adder,20.2809
adder,17.9744
adder,16.2719
adder,15.8910
adder,18.6082
adder,21.2007
adder,23.6784
adder,23.5870
adder,21.0400
adder,23.8362
adder,19.7920
adder,22.8401
adder,21.6121
adder,23.9723
adder,18.9746
adder,23.7976
adder,22.4941
adder,20.8162
adder,20.1214
adder,24.9434
adder,20.2124
adder,21.8463
adder,23.0279
adder,24.0019
adder,19.5744
adder,16.7220
adder,22.3027
adder,18.5606
adder,19.4246
adder,20.2592
adder,22.7358
adder,20.3061
adder,16.3822
adder,18.7878
adder,21.9597
adder,21.5727
adder,23.3939
adder,23.1516
adder,24.0639
adder,16.8264
adder,19.9468
adder,20.0911
adder,19.7453
adder,24.1970
adder,21.1734
adder,16.3571
adder,18.7938
adder,20.3833
adder,21.8084
adder,20.0986
adder,19.8858
adder,20.1681
adder,20.9518
adder,18.7902
adder,20.1918
adder,19.5669
adder,22.1482
adder,19.8204
adder,17.1912
adder,19.1253
adder,17.7251
adder,22.3723
adder,19.8996
adder,17.1330
adder,19.4570
adder,17.2304
adder,16.6102
adder,14.6302
adder,19.0509
adder,14.8603
adder,14.9761
adder,16.5841
adder,17.6853
adder,15.3948
adder,15.1495
adder,15.6985
adder,19.1637
adder,19.4651
adder,18.7845
adder,18.2749
adder,16.4737
adder,15.9658
adder,16.2784
adder,21.1064
adder,19.2896
adder,23.0922
adder,18.4060
adder,22.7520
adder,17.5883
adder,20.3879
adder,20.8581
adder,23.8681
adder,29.4410
adder,24.4276
adder,21.5304
adder,17.6284
adder,16.8439
adder,20.6074
adder,16.9510
adder,17.7424
adder,21.3439
adder,22.1685
adder,17.4806
adder,18.5751
adder,18.7551
adder,22.6111
adder,19.9727
adder,21.6854
adder,19.8074
adder,22.0865
adder,20.3042
adder,18.7760
adder,17.0838
adder,17.6862
adder,24.5226
adder,16.7513
adder,20.4089
adder,19.0962
adder,21.2440
adder,16.8511
adder,20.1795
adder,19.7857
adder,19.7914
adder,19.8089
adder,19.6503
adder,19.4694
adder,24.5875
adder,19.1476
adder,22.3722
adder,17.3255
adder,19.0230
adder,16.1383
adder,16.7092
adder,19.3364
adder,21.2936
adder,20.7640
adder,21.2197
adder,21.1544
adder,21.3474
adder,21.1255
adder,23.3745
adder,23.2170
adder,22.9514
adder,20.1702
adder,19.9691
adder,22.2840
adder,21.2540
adder,16.6341
adder,16.6194
adder,17.9889
adder,20.8008
adder,24.3180
adder,26.1844
adder,22.6686
adder,28.4243
adder,26.9397
adder,27.0228
adder,24.2581
adder,23.7862
adder,19.9606
adder,15.8462
adder,15.3508
adder,17.3920
adder,19.7773
adder,18.3449
adder,20.4786
adder,15.8163
adder,14.4952
adder,13.1593
adder,19.1685
adder,18.7481
adder,16.7602
adder,15.0183
adder,21.7561
adder,19.9218
adder,18.9830
adder,20.2019
adder,17.3095
adder,15.8269
adder,15.7332
adder,12.2487
adder,12.3089
adder,19.2798
adder,17.5939
adder,20.3547
adder,17.5156
adder,19.9697
adder,21.6431
adder,19.0945
adder,15.4383
adder,15.7351
adder,18.1795
adder,16.3766
adder,18.1990
adder,15.6966
adder,19.8914
adder,23.1527
adder,19.7547
adder,21.1145
adder,20.5745
adder,22.9544
adder,22.9434
adder,26.1237
adder,20.5319
adder,21.8104
adder,20.3456
adder,21.6159
adder,20.5474
adder,21.3900
adder,19.4564
adder,21.4737
adder,18.3638
adder,21.3692
adder,20.2802
adder,18.3035
adder,18.8427
adder,20.8261
adder,23.6510
adder,21.1012
adder,19.6060
adder,21.4018
adder,15.7055
adder,12.6746
adder,18.8280
adder,14.4659
adder,19.0518
adder,19.9635
adder,17.6339
adder,17.6994
adder,17.8746
adder,18.8228
adder,17.3466
adder,19.0465
adder,20.0474
adder,17.1604
adder,15.5124
adder,18.0092
adder,18.6821
adder,17.8708
adder,20.0041
adder,19.3599
adder,21.5157
adder,19.2390
adder,18.6447
adder,19.8483
adder,17.2282
adder,19.5353
adder,20.1621
adder,18.2143
adder,23.3423
adder,19.3023
adder,17.3518
adder,13.9722
adder,19.7508
adder,20.1256
adder,17.1977
adder,21.7136
adder,20.6960
adder,16.4298
adder,16.3388
adder,17.5214
adder,20.2114
adder,24.3473
adder,24.3236
adder,22.2959
adder,20.8615
adder,21.7339
adder,21.2123
adder,20.2969
adder,22.8381
adder,23.1415
adder,16.3409
adder,19.3928
adder,26.5852
adder,22.7026
adder,18.1627
adder,18.9454
adder,17.8083
adder,19.8739
adder,21.1016
adder,20.4479
adder,21.4826
adder,17.9224
adder,20.0032
adder,24.1485
adder,19.8707
adder,17.5971
adder,19.5078
adder,19.6918
adder,17.3514
adder,19.7725
adder,19.0597
adder,21.4921
adder,18.9504
adder,16.9085
adder,22.9930
adder,16.8470
adder,23.2064
adder,18.6075
adder,18.7196
adder,21.6743
adder,17.8142
adder,19.1516
adder,17.5382
adder,17.0199
adder,14.8189
adder,17.7333
adder,20.4127
adder,21.0397
adder,22.5005
adder,19.7008
adder,20.6440
adder,20.4502
adder,19.5855
adder,22.4800
adder,19.9556
adder,20.9881
adder,22.1368
adder,23.7891
adder,20.2061
adder,22.1833
adder,19.9112
adder,20.8633
adder,23.2189
adder,17.0401
adder,20.3275
adder,17.8349
adder,18.3805
adder,19.6075
adder,22.8661
adder,22.4526
adder,21.5589
adder,20.5988
adder,18.1735
adder,20.2797
adder,21.6255
adder,22.0688
adder,19.6861
adder,17.3712
adder,18.0220
adder,17.5700
adder,17.0636
adder,18.3941
adder,19.2941
adder,20.2578
adder,21.4841
adder,21.2593
adder,21.4869
adder,21.9532
adder,18.1378
adder,16.4149
adder,14.7012
adder,14.3080
adder,15.3979
adder,14.8042
adder,18.5659
adder,21.5278
adder,22.2171
adder,25.0395
adder,23.4270
adder,17.1451
adder,18.4148
adder,23.8695
adder,21.6116
adder,20.4449
adder,21.4405
adder,21.0911
adder,20.1578
adder,19.6791
adder,23.7069
adder,22.0760
adder,22.5283
adder,21.4642
adder,24.2961
adder,18.7401
adder,17.4471
adder,16.1342
adder,18.1000
adder,18.9178
adder,20.0879
adder,22.9470
adder,20.6657
adder,19.4075
adder,19.3082
adder,18.7359
adder,20.5047
adder,22.1036
adder,20.7434
adder,24.5961
adder,21.9631
adder,23.9845
adder,19.4446
adder,19.1164
adder,15.1919
adder,14.5677
adder,16.9213
adder,16.4060
adder,21.3984
adder,20.4869
adder,19.8894
adder,22.2327
adder,22.7839
adder,23.0860
adder,22.0508
adder,18.3920
adder,17.9918
adder,17.0870
adder,14.6058
adder,16.1563
adder,18.4275
adder,17.4455
adder,16.8810
adder,16.2810
adder,16.9283
adder,16.2442
adder,19.6025
adder,19.9984
adder,23.9233
adder,22.6252
adder,17.8229
adder,23.6107
adder,23.3685
adder,23.9287
adder,25.4611
adder,16.7215
adder,16.1535
adder,19.8136
adder,18.7884
adder,19.7521
adder,22.1502
adder,16.4610
adder,16.2149
adder,20.6674
adder,18.4081
adder,15.7176
adder,16.7877
adder,12.1144
adder,16.3489
adder,19.9293
adder,21.3004
adder,20.1321
adder,20.2934
adder,16.0561
adder,14.9956
adder,14.3269
adder,18.6720
adder,21.0373
adder,21.1735
adder,19.9770
adder,23.9707
adder,23.7628
adder,20.7436
adder,16.9378
adder,19.0451
adder,19.9209
adder,19.5957
adder,19.9186
adder,18.5529
adder,24.3742
adder,23.0553
adder,18.3846
adder,18.1975
adder,21.0352
adder,18.1012
adder,21.5712
adder,18.5426
adder,17.8671
adder,17.6085
adder,23.7285
adder,20.0092
adder,20.9821
adder,21.5899
adder,19.8900
adder,22.2293
adder,21.5608
adder,17.5912
adder,16.7728
adder,20.0993
adder,22.5453
adder,21.1821
adder,24.1914
adder,21.7505
adder,25.1008
adder,22.8999
adder,21.5436
adder,20.4656
adder,16.6308
adder,19.5918
adder,15.8974
adder,20.5106
adder,18.1179
adder,20.5356
adder,15.6612
adder,18.3072
adder,19.2216
adder,16.9469
adder,15.4804
adder,19.3233
adder,22.9347
adder,20.8702
adder,16.5196
adder,15.7778
adder,20.3816
adder,22.3232
adder,20.6956
adder,20.4587
adder,19.3516
adder,23.8297
adder,24.1772
adder,20.7006
adder,21.4862
adder,19.4616
adder,17.8070
adder,17.8570
adder,19.6026
adder,20.2274
adder,17.6630
adder,18.2628
adder,21.5888
adder,18.3833
adder,22.4000
adder,17.2690
adder,15.2695
adder,17.6880
adder,19.7910
adder,24.7862
adder,20.0082
adder,21.6195
adder,21.1551
adder,21.4048
adder,18.5113
adder,23.7565
adder,25.1968
adder,19.1256
adder,23.5038
adder,21.4901
adder,20.7127
adder,21.9505
adder,17.5470
adder,21.1693
adder,18.6765
adder,22.5066
adder,18.2843
adder,20.2996
adder,21.0313
adder,22.2440
adder,22.6613
adder,22.7111
adder,20.5411
adder,23.8715
adder,18.3106
adder,16.8051
adder,17.4613
adder,18.8515
adder,22.4578
adder,21.9850
adder,24.0694
adder,26.6661
adder,22.8840
adder,19.2098
adder,19.9112
adder,17.0892
adder,20.6954
adder,22.6838
adder,22.8599
adder,20.8010
adder,20.5547
adder,22.7491
adder,23.5858
adder,22.3444
adder,22.5052
adder,23.7766
adder,26.9804
adder,23.7489
adder,20.6881
adder,17.4359
adder,18.1984
adder,23.1943
adder,27.6499
adder,20.6464
adder,20.9791
adder,22.6462
adder,21.5581
adder,22.2258
adder,21.2345
adder,19.4362
adder,17.3459
adder,18.7201
adder,16.3944
adder,19.0208
adder,20.2856
adder,18.9583
adder,23.6842
adder,19.6635
adder,21.7455
adder,22.4988
adder,26.0673
adder,20.0202
adder,19.2555
adder,17.6220
adder,17.4478
adder,14.0870
adder,18.7979
adder,21.1598
adder,18.4677
adder,19.2453
adder,25.6102
adder,20.1402
adder,21.8128
adder,21.0049
adder,20.2912
adder,23.2576
adder,24.9076
adder,20.1648
adder,18.6888
adder,18.1572
adder,19.3433
adder,19.7694
adder,25.0662
adder,26.8219
adder,22.5609
adder,19.8855
adder,23.0151
adder,23.4310
adder,24.0082
adder,23.6360
adder,17.2568
adder,18.8567
adder,19.8999
adder,20.6038
adder,21.3835
adder,23.7615
adder,19.0002
adder,16.3755
adder,23.0566
adder,19.8372
adder,20.9016
adder,19.9409
adder,23.4086
adder,24.2810
adder,23.7411
adder,21.1927
adder,20.9172
adder,22.0811
adder,16.0019
adder,16.1720
adder,22.4744
adder,17.3245
adder,22.7882
adder,21.0747
adder,20.1231
adder,19.7120
adder,18.2873
adder,19.7601
adder,19.3132
adder,21.1897
adder,17.2889
adder,18.7333
adder,21.4645
adder,20.7463
adder,19.9029
adder,19.1647
adder,15.2978
adder,19.5570
adder,20.9948
adder,19.6851
adder,16.0919
adder,18.1435
adder,18.3107
adder,19.4463
adder,19.4103
adder,20.2971
adder,19.7767
adder,19.4361
adder,20.8020
adder,22.8429
adder,20.0128
adder,19.9246
adder,19.2992
adder,23.8586
adder,22.8941
adder,19.5115
adder,19.9758
adder,20.3013
adder,21.5945
adder,22.9970
adder,23.9868
adder,22.7419
adder,24.7521
adder,23.4085
adder,24.6381
adder,25.4958
adder,25.5252
adder,21.7236
adder,26.8825
adder,24.4083
adder,24.8314
adder,20.9477
adder,23.1334
adder,22.9648
adder,22.6975
adder,23.5039
adder,22.4109
adder,26.8774
adder,27.7947
adder,24.8721
adder,25.3527
adder,23.6395
adder,17.6653
adder,21.2606
adder,18.7420
adder,16.4266
adder,17.5852
adder,18.1188
adder,21.1116
adder,19.0288
adder,24.4364
adder,18.4354
adder,23.3290
adder,26.2008
adder,28.6628
adder,20.6619
adder,17.1887
adder,16.2527
adder,17.8680
adder,17.7987
adder,19.3359
adder,20.7434
adder,18.8485
adder,17.5112
adder,18.2560
adder,24.6948
adder,20.9827
adder,20.9670
adder,22.9741
adder,24.1411
adder,24.5705
adder,20.8905
adder,21.2462
adder,21.2452
adder,22.8714
adder,22.0428
adder,22.9796
adder,18.9457
adder,19.4331
adder,22.9727
adder,22.0150
adder,18.0779
adder,19.1207
adder,17.5891
adder,20.9326
adder,21.6138
adder,22.4553
adder,21.3030
adder,22.7958
adder,22.3935
adder,18.6204
adder,19.3831
adder,16.6860
adder,18.2438
adder,16.0081
adder,21.0168
adder,24.2792
adder,25.1133
adder,22.4196
adder,19.1623
adder,17.3967
adder,19.2853
adder,14.6911
adder,21.5825
adder,22.4466
adder,17.7972
adder,15.9262
adder,16.2768
adder,19.0643
adder,18.0168
adder,17.8296
adder,18.6274
adder,19.5040
adder,19.4760
adder,18.9025
adder,16.4140
adder,23.5343
adder,21.1561
adder,24.2241
adder,21.7456
adder,15.6071
adder,16.8178
adder,21.9152
adder,20.4858
adder,19.8866
adder,21.3680
adder,17.3182
adder,26.5677
adder,23.7097
adder,22.0652
adder,16.6600
adder,19.3476
adder,15.9222
adder,16.8491
adder,16.7536
adder,17.8399
adder,20.3379
adder,21.7392
adder,19.1519
adder,19.8052
adder,22.7420
adder,19.2237
adder,17.1347
adder,20.2954
adder,20.4867
adder,17.7124
adder,14.6513
adder,18.8817
adder,13.9258
adder,19.6476
adder,18.8070
adder,19.3096
adder,20.8330
adder,22.5176
adder,22.7580
adder,22.6537
adder,23.1593
adder,21.5901
adder,22.7768
adder,24.6055
adder,21.3661
adder,25.5101
adder,23.9871
adder,21.5343
adder,22.2162
adder,19.8920
adder,19.5031
adder,22.2402
adder,23.4877
adder,18.4691
adder,19.5057
adder,23.6762
adder,20.3399
adder,22.1765
adder,19.0798
adder,10.9954
adder,17.3077
adder,20.7359
adder,22.3850
adder,20.9534
adder,18.4614
adder,17.6466
adder,16.4384
adder,21.8217
adder,25.9471
adder,24.3376
adder,17.2933
adder,17.8088
adder,18.8321
adder,16.3396
adder,18.3390
adder,15.3825
adder,16.8523
adder,19.2907
adder,16.5485
adder,15.1058
adder,14.4770
adder,17.6486
adder,17.3570
adder,20.2444
adder,18.3009
adder,21.4390
adder,19.3670
adder,17.8296
adder,19.3505
adder,20.0071
adder,22.2476
adder,19.1682
adder,20.0750
adder,18.2935
adder,19.5457
adder,21.2722
adder,21.0343
adder,23.3606
adder,19.5258
adder,23.9752
adder,21.9480
adder,20.3722
adder,22.2525
adder,19.4583
adder,22.7368
adder,19.9702
adder,16.9532
adder,18.7219
adder,19.6972
adder,22.2257
adder,17.9427
adder,20.9611
adder,16.6961
adder,19.4103
adder,18.5207
adder,18.6717
adder,16.8263
adder,20.9554
adder,21.2006
adder,20.3984
adder,22.2033
adder,18.3774
adder,16.3926
adder,17.8659
adder,16.8082
adder,19.8372
adder,23.8001
adder,22.7147
adder,23.8931
adder,23.0348
adder,23.3749
adder,17.9615
adder,20.8996
adder,22.4028
adder,25.5870
adder,19.4620
adder,23.4802
adder,21.5501
adder,18.6757
adder,16.5006
adder,19.4478
adder,18.2129
adder,19.5564
adder,18.3378
adder,19.0365
adder,21.0387
adder,17.7885
adder,17.7087
adder,20.4171
adder,17.8437
adder,17.3444
adder,18.7763
adder,17.2015
adder,17.7047
adder,16.5962
adder,20.4027
adder,16.6045
adder,20.7630
adder,21.0345
adder,18.1912
adder,18.0538
adder,17.7518
adder,18.1130
adder,22.4446
adder,23.3265
adder,22.4304
adder,19.4001
adder,19.2142
adder,16.8676
adder,16.5917
adder,17.2701
adder,14.3616
adder,20.3307
adder,19.7514
adder,21.2043
adder,21.9825
adder,20.1294
adder,18.2401
adder,18.5451
adder,17.8948
adder,20.4948
adder,19.2621
adder,20.8321
adder,21.6349
adder,22.0279
adder,27.3721
adder,17.6400
adder,23.2016
adder,23.0292
adder,22.4544
adder,23.3965
adder,24.0717
adder,23.9882
adder,22.6359
adder,18.6109
adder,18.0512
adder,21.7211
adder,17.4218
adder,15.6931
adder,17.2180
adder,20.1869
adder,18.3809
adder,21.6074
adder,20.3128
adder,19.4944
adder,20.7865
adder,26.2632
adder,27.5159
adder,18.9899
adder,19.8870
adder,17.1788
adder,19.2650
adder,21.5903
adder,19.6238
adder,22.9227
adder,20.8278
adder,26.5972
adder,26.1627
adder,27.3367
adder,18.4037
adder,17.9652
adder,19.6252
adder,20.3351
adder,18.1871
adder,19.2384
adder,22.2762
adder,23.9170
adder,21.9672
adder,19.3001
adder,20.6934
adder,20.6757
adder,20.8883
adder,17.8735
adder,20.7918
adder,16.2883
adder,18.2282
adder,17.1037
adder,18.6248
adder,16.6207
adder,20.5410
adder,19.2084
adder,20.2162
adder,18.4191
adder,20.1720
adder,21.0788
adder,19.4841
adder,21.8869
adder,24.5824
adder,21.5541
adder,16.5192
adder,16.6920
adder,18.3017
adder,20.5468
adder,20.4869
adder,19.5858
adder,17.9548
adder,18.5550
adder,22.3539
adder,17.0613
adder,17.8907
adder,24.6309
adder,22.4574
adder,20.4356
adder,16.0169
adder,14.6868
adder,15.8283
adder,19.4278
adder,18.6154
adder,18.5178
adder,15.4240
adder,15.7123
adder,15.1273
adder,16.6804
adder,17.2426
adder,17.5401
adder,21.5998
adder,20.5270
adder,21.9414
adder,22.0011
adder,22.4677
adder,23.9416
adder,19.9630
adder,23.8826
adder,22.8347
adder,14.9791
adder,17.1135
adder,15.3702
adder,18.3142
adder,18.3806
adder,17.9213
adder,19.0158
adder,20.6811
adder,15.8759
adder,20.0017
adder,23.5213
adder,19.9417
adder,20.6910
adder,16.0262
adder,15.6202
adder,19.5173
adder,19.1237
adder,21.7143
adder,24.0829
adder,21.0435
adder,18.0383
adder,15.1549
adder,19.5960
adder,16.4194
adder,16.9922
adder,20.6209
adder,18.9010
adder,21.8078
adder,21.1109
adder,19.9474
adder,18.9583
adder,21.6793
adder,22.2356
adder,20.8872
adder,20.2005
adder,24.5004
adder,22.0859
adder,15.7824
adder,16.6439
adder,18.5248
adder,19.9431
adder,18.2429
adder,16.8161
adder,19.3501
adder,22.5157
adder,22.5958
adder,15.4925
adder,17.0071
adder,25.1380
adder,18.6461
adder,21.4785
adder,22.8237
adder,16.6633
adder,20.1018
adder,25.1918
adder,19.2591
adder,18.5047
adder,20.3886
adder,22.7582
adder,19.8478
adder,18.2688
adder,15.3647
adder,17.9337
adder,22.3010
adder,20.4149
adder,21.8968
adder,21.1323
adder,19.5467
adder,20.5678
adder,19.7153
adder,26.0904
adder,20.8689
adder,22.6761
adder,25.2941
adder,25.6994
adder,30.3168
adder,25.1025
adder,20.9642
adder,19.8169
adder,18.6556
adder,21.1235
adder,24.7620
adder,18.5586
adder,18.2292
adder,16.9418
adder,18.6522
adder,19.3345
adder,21.1322
adder,21.6461
adder,21.7291
adder,19.9526
adder,16.4052
adder,20.0880
adder,23.2434
adder,21.9402
adder,17.9974
adder,20.8835
adder,23.9451
adder,21.0102
adder,17.6789
adder,15.1280
adder,18.8899
adder,17.8812
adder,19.8528
adder,16.3598
adder,22.0642
adder,17.4984
adder,17.6614
adder,21.3621
adder,23.8861
adder,24.6618
adder,19.6710
adder,21.1973
adder,20.4637
adder,25.3106
adder,23.5717
adder,21.4978
adder,19.1144
adder,18.1708
adder,18.1987
adder,21.5418
adder,20.2851
adder,19.8797
adder,23.0339
adder,23.0938
adder,19.7272
adder,20.6685
adder,21.6323
adder,22.1133
adder,19.6742
adder,21.6493
adder,20.3877
adder,19.5929
adder,17.5244
adder,18.4440
adder,13.5487
adder,17.0599
adder,19.1432
adder,21.9737
adder,23.7504
adder,21.7064
adder,21.3025
adder,20.4581
adder,20.9293
adder,25.0251
adder,24.4337
adder,22.6198
adder,23.1489
adder,17.9618
adder,12.7553
adder,15.1273
adder,17.4486
adder,21.2398
adder,17.4306
adder,13.6149
adder,21.4140
adder,15.6279
adder,18.7327
adder,16.2448
adder,19.7994
adder,17.5541
adder,19.5021
adder,19.3815
adder,19.3860
adder,20.3205
adder,20.6189
adder,20.6408
adder,16.5925
adder,20.4121
adder,18.3123
adder,22.7031
adder,20.5187
adder,22.4229
adder,19.5824
adder,19.3117
adder,21.8681
adder,20.6078
adder,23.3249
adder,25.2275
adder,19.5354
adder,18.0093
adder,18.5997
adder,21.4960
adder,21.9372
adder,21.4593
adder,23.2794
adder,23.0446
adder,19.4222
adder,19.7389
adder,20.1782
adder,18.4488
adder,19.0138
adder,19.6004
adder,19.4818
adder,21.7686
adder,18.1125
adder,20.0172
adder,20.4321
adder,19.8543
adder,15.7607
adder,19.0762
adder,20.2001
adder,19.5981
adder,20.9663
adder,25.2194
adder,23.8501
adder,27.9049
adder,22.7345
adder,22.0078
adder,25.2861
adder,22.6840
adder,18.7528
adder,19.3090
adder,19.5348
adder,17.9777
adder,22.4023
adder,18.0732
adder,17.4566
adder,17.7657
adder,21.2551
adder,19.7026
adder,20.2877
adder,19.9401
adder,19.5327
adder,18.8825
adder,21.4885
adder,22.0760
adder,21.5166
adder,17.2810
adder,15.1287
adder,20.2576
adder,20.6001
adder,15.7988
adder,15.5398
adder,16.0546
adder,20.2522
adder,18.7509
adder,16.2584
adder,16.9647
adder,16.6991
adder,16.5116
adder,15.8173
adder,17.2424
adder,23.2146
adder,17.9707
adder,17.0847
adder,19.0524
adder,22.0844
adder,19.3768
adder,21.5070
adder,24.4081
adder,23.3270
adder,21.4699
adder,17.0886
adder,20.2181
adder,19.2620
adder,21.7303
adder,22.9111
adder,20.4642
adder,24.0715
adder,27.4531
adder,24.4043
adder,19.4609
adder,18.6760
adder,19.2962
adder,21.6843
adder,21.4311
adder,23.8828
adder,25.8931
adder,23.7294
adder,24.9374
adder,23.3098
adder,18.4726
adder,18.3844
adder,17.1312
adder,20.4133
adder,19.4426
adder,20.6540
adder,20.1721
adder,19.4854
adder,22.9993
adder,24.8015
adder,24.0333
adder,22.5223
adder,15.8974
adder,12.0344
adder,15.5428
adder,18.3052
adder,16.5476
adder,15.1646
adder,16.6881
adder,21.6663
adder,19.1540
adder,17.7456
adder,18.7208
adder,21.1185
adder,20.8996
adder,24.6201
adder,20.8643
adder,22.0350
adder,19.7387
adder,19.1832
adder,21.0099
adder,19.2645
adder,21.1851
adder,25.0116
adder,17.6943
adder,20.7916
adder,18.5928
adder,15.0695
adder,19.7682
adder,17.5381
adder,18.2787
adder,16.0833
adder,18.9600
adder,17.2254
adder,19.2996
adder,19.4444
adder,19.5946
adder,20.0765
adder,22.9910
adder,18.9587
adder,19.1547
adder,21.8513
adder,22.8546
adder,19.6334
adder,21.3751
adder,19.5469
adder,19.3639
adder,15.1798
adder,17.3542
adder,19.2668
adder,19.1927
adder,21.0233
adder,20.7644
adder,19.6483
adder,21.2836
adder,26.4190
adder,24.3090
adder,17.9689
adder,19.0359
adder,16.1654
adder,22.4055
adder,23.8686
adder,16.9401
adder,16.2011
adder,15.2448
adder,16.8919
adder,16.6448
adder,16.6508
adder,22.0143
adder,24.0921
adder,19.7321
adder,20.7956
adder,16.8067
adder,17.1286
adder,23.7058
adder,19.3916
adder,21.2464
adder,18.2348
adder,23.6055
adder,20.2207
adder,19.5404
adder,17.9331
adder,21.7079
adder,19.7609
adder,23.8069
adder,20.8797
adder,22.2357
adder,17.8816
adder,17.4154
adder,19.2086
adder,19.0438
adder,20.7519
adder,26.0826
adder,24.3153
adder,19.1086
adder,17.8064
adder,13.9919
adder,17.9246
adder,18.7173
adder,20.0360
adder,17.6891
adder,16.8945
adder,18.0717
adder,16.4040
adder,19.2678
adder,15.5350
adder,17.2142
adder,15.3713
adder,18.6949
adder,17.0822
adder,18.6906
adder,19.7913
adder,15.5755
adder,20.1765
adder,17.9828
adder,21.0888
adder,15.6093
adder,15.7751
adder,19.6441
adder,21.1971
adder,16.4492
adder,16.8175
adder,19.3604
adder,19.1266
