Vmother_div,Vdaughter,Ddaughter
94.4087,44.9045,9.3739
91.0469,43.7961,8.9165
93.8744,46.1948,12.7722
60.5661,19.3812,0.3474
92.6616,41.5522,4.5912
74.5424,28.0494,1.5532
93.3986,44.4241,7.062
105.4722,50.4687,8.0883
90.2359,41.4938,6.338
96.3095,43.188,4.8416
90.9152,43.7328,9.7727
91.2927,43.9144,8.7958
96.8968,47.9217,14.9312
79.4647,33.7697,3.2884
96.8221,47.1486,9.8888
101.0715,49.7364,13.187
101.0823,50.0563,13.1824
78.1182,33.8862,3.7651
98.7517,48.3731,11.5912
68.2739,25.6906,1.6573
76.3398,29.8355,2.0293
83.7094,32.7157,1.9858
86.2498,37.4136,3.779
65.9617,23.7341,1.0234
87.4089,38.5965,4.6101
88.405,42.302,8.9126
82.2088,36.3003,5.0504
79.6192,33.8354,3.1349
87.3384,39.6943,6.0954
85.266,36.235,2.7433
83.6354,36.2795,5.0667
104.1744,51.2633,13.2042
87.845,39.9246,5.3446
87.0315,40.0203,6.3978
65.5696,24.673,1.2957
81.6793,32.9701,2.0904
103.9527,50.9207,11.9292
77.8476,32.3047,2.7318
90.0549,41.8356,6.2932
70.3803,27.5064,2.407
95.9158,46.9839,11.411
90.9613,43.5252,8.4925
88.6492,41.8775,7.525
99.3242,49.1857,13.1479
99.5215,48.4631,12.1262
80.252,34.1043,3.9366
98.6987,45.3853,6.8031
90.7635,44.0407,9.2047
62.2076,19.9064,0.3301
88.7741,40.3468,5.5333
95.7721,46.6373,11.2377
103.3448,49.9422,10.6274
95.1593,46.3388,10.1807
88.2661,41.0045,5.6676
98.3305,48.3876,13.1246
85.011,40.1589,8.0756
97.891,47.4991,10.4215
91.631,44.7611,9.7492
73.9095,26.5938,1.5322
81.9669,34.833,3.7038
100.6352,49.4158,12.1935
92.4722,43.9834,8.515
83.5575,35.509,3.1233
68.4537,26.7534,1.8865
96.7457,47.2596,11.9549
83.7077,34.7365,2.8485
66.576,22.7124,0.6513
75.0351,31.8873,3.2416
80.487,34.2042,3.2135
80.5859,31.4949,2.0184
93.1602,44.0085,7.2182
94.7879,46.158,11.5897
114.4748,56.4384,13.1444
76.4092,33.1449,3.925
99.8938,47.7994,9.395
93.241,42.8756,5.2841
88.5451,42.1156,7.1632
67.3396,22.9729,0.7727
78.4105,34.013,3.7932
79.4995,33.7845,3.904
93.8605,45.8502,11.1702
83.5636,34.6767,2.8348
63.0606,21.5132,0.6119
85.1193,37.5855,4.4919
77.8032,34.355,4.7424
62.5312,20.01,0.3141
90.9228,41.3234,5.511
99.3744,49.2105,15.4306
79.1149,35.4774,5.4037
101.303,50.1009,13.6213
87.7895,40.7831,7.0568
86.6904,37.6047,3.8219
86.4472,39.2893,4.9543
87.7443,38.0619,3.6382
95.0237,46.2728,11.1071
85.271,38.7547,4.4525
73.0283,27.4797,1.6062
85.9704,39.5323,6.0309
90.2264,41.0069,5.401
94.4193,46.6964,13.5187
69.4377,24.9848,0.8144
94.1191,45.9765,11.366
105.0376,51.7857,12.3666
84.2158,36.5313,3.9996
83.3454,38.3252,5.8988
101.0613,49.625,11.9504
97.6077,48.2027,13.5356
90.4464,44.0439,10.2061
62.9301,20.1376,0.4521
81.3396,35.2836,3.8801
100.683,49.8585,13.7685
106.0387,52.443,13.9442
84.7736,34.2191,1.8597
93.558,45.3967,9.835
96.1064,47.2931,12.4794
84.8556,38.0517,5.343
85.3186,38.2593,4.588
91.1026,43.332,7.7187
79.2104,36.0002,5.4569
86.6412,40.929,7.5256
88.7407,39.1846,4.2125
70.255,23.9675,1.0236
81.9832,35.5628,3.9714
87.3397,39.6949,5.0928
97.7451,47.88,12.5804
95.6844,46.9847,11.2626
79.9252,33.9654,3.6552
62.5192,22.4954,1.2204
95.2158,45.561,6.8368
95.5892,45.7396,8.6717
94.9983,43.1756,5.0266
76.9612,32.7058,3.777
76.1994,31.6208,2.9012
93.1475,45.5019,10.699
97.2655,47.8635,12.9268
100.9384,48.7792,10.1414
93.2611,45.0691,8.3732
77.0896,31.1174,2.5805
72.3312,30.0156,2.9625
95.0032,46.9165,11.7376
91.8745,44.7393,9.4164
96.8214,46.7896,8.4877
66.1314,22.5608,0.7912
76.5281,31.7572,2.3295
103.0626,50.9711,13.3321
95.5983,46.8284,12.5925
96.1642,47.1055,12.4123
102.3144,47.9569,6.6034
102.3144,50.1182,11.4638
94.5838,46.7778,13.993
105.7094,52.2036,13.2108
90.4393,42.7232,7.4845
67.8794,23.1571,0.8694
99.209,47.7223,8.4891
74.1096,30.7536,1.7039
102.514,50.5415,12.3019
62.1994,21.2193,0.6289
98.0577,48.5585,14.9966
93.2778,44.3666,7.7662
86.3527,40.1157,6.7272
63.6599,23.9545,1.7068
74.179,30.7823,3.0205
87.1081,41.4321,8.7205
98.1317,48.5325,15.5267
91.1352,43.8386,8.834
92.929,44.4667,8.6881
105.2851,51.0869,8.741
93.4055,45.4848,9.1549
98.2594,44.6578,5.8623
93.2406,45.2426,11.0314
96.8011,44.9695,7.8655
57.6199,19.657,0.7083
99.9306,49.0697,12.7253
79.8724,33.943,3.1232
95.6119,46.2052,8.7063
90.8764,43.4845,9.9496
102.655,50.4076,11.8084
61.9154,21.1225,0.545
76.7579,33.2962,4.2412
91.8473,45.1973,13.3759
57.5266,19.6252,0.8309
79.8936,32.2493,2.6681
79.4455,33.7616,3.5234
104.1747,51.4457,13.7012
92.2293,44.9121,10.4793
78.3096,32.4965,2.9037
93.4149,40.5217,3.5196
96.6378,47.6444,13.9899
103.7585,51.0586,10.8663
85.6952,40.76,7.553
88.1803,41.942,7.6254
93.1891,45.5222,11.8839
90.6327,43.5969,10.4766
90.0911,42.8509,9.1578
71.7148,25.8041,0.9435
88.0082,40.4694,5.5176
97.4542,47.0955,10.0996
104.4456,51.1622,11.7268
88.9414,42.0156,7.521
100.1105,48.7499,12.4096
70.7523,24.1372,0.7893
97.4856,46.368,8.6821
73.5234,27.666,1.3659
90.4133,43.4914,8.9643
74.947,25.5682,0.5953
68.4441,24.6273,1.1678
56.5363,18.0916,0.3353
94.9878,46.2554,10.9082
67.9451,24.4477,1.0636
91.3034,43.6889,8.9248
95.1766,46.7354,12.8987
74.3869,30.8687,3.2686
55.1755,18.8232,0.8015
81.4953,32.8958,2.3133
88.3202,43.4616,13.9568
67.3757,22.9853,0.5087
72.6995,28.4128,1.5187
90.6364,40.644,5.4715
65.3596,22.2975,0.8421
85.0408,31.9998,1.6901
65.3497,24.5903,1.2489
94.5126,45.2245,8.5457
94.9486,46.5101,12.5039
100.9851,49.7877,14.465
80.398,34.1663,3.9318
92.2749,41.3788,4.0205
93.0535,45.456,10.7141
96.8359,46.9872,11.1948
84.2151,35.7884,3.1981
93.5686,45.2177,9.9002
89.6426,42.0173,6.6242
100.4688,48.7499,10.1333
87.8151,39.3789,5.0975
102.215,50.6172,14.1698
99.4517,47.3032,8.2245
93.9088,45.1728,8.7488
90.4325,43.7022,9.1929
85.2836,36.2425,2.9876
91.1366,42.7176,7.4844
98.8076,48.7142,14.85
88.8366,42.9309,10.222
88.279,40.5939,5.5033
99.8809,48.9262,12.1037
100.1483,49.0572,11.2435
95.2478,45.3036,7.0869
79.2661,29.8269,1.823
70.2376,26.4296,1.6856
88.7495,40.8103,5.5417
77.7378,32.2592,3.7034
105.9189,52.2202,13.258
81.8281,34.7741,3.3359
79.892,36.7373,6.8439
83.3527,37.8829,5.7466
94.9637,46.5175,11.9333
99.3139,48.6484,12.5132
68.189,24.5355,1.6604
95.3269,47.1453,14.1252
82.6322,34.2902,4.0755
81.8362,34.7775,3.8314
66.8538,26.1281,2.088
92.9993,45.8506,12.5937
72.0648,27.1171,1.3822
70.6298,27.6039,2.4068
80.0847,36.3976,5.6721
91.2374,42.7648,6.7895
94.5098,46.4079,12.1695
90.9171,44.6438,12.2732
95.0951,45.5032,8.6176
98.932,48.4614,10.6329
83.5399,39.4639,8.0721
82.3738,38.2672,7.0406
77.7161,30.3733,2.3323
85.1502,40.7445,8.1686
75.6582,27.223,1.1132
63.2251,20.232,0.1508
68.0967,24.5023,1.3418
92.4538,43.335,6.4228
91.2652,43.6706,8.5056
104.091,48.7896,7.5274
74.0851,27.8773,1.3249
91.7078,45.2138,12.4299
69.0565,24.8476,1.1921
94.4719,46.3893,12.3212
93.2236,45.3962,11.179
62.4089,21.2908,0.3624
54.0054,17.2817,0.3397
78.7957,29.6499,1.3423
61.0066,22.9561,1.6594
104.7727,51.6551,12.7825
72.5705,29.2933,2.3191
89.3342,40.0601,4.8214
84.4069,37.8505,5.0288
103.1646,51.0874,15.6146
88.2904,39.592,5.6097
59.5314,19.0501,0.1416
87.2015,37.8264,4.4198
98.9098,48.7646,14.0079
98.9025,48.4469,12.3924
100.2686,49.4345,14.0727
103.1285,51.0037,14.9307
99.5006,49.273,13.9886
82.5673,39.0045,6.7306
93.7304,45.7867,10.6652
102.2165,49.598,10.4009
101.7806,48.7022,8.0123
95.3286,46.999,14.5565
91.3531,44.147,10.4167
75.1462,27.0388,1.2702
95.438,45.6673,9.0279
94.3358,45.7741,10.7472
106.6952,51.7711,9.6074
93.1751,45.2109,10.6678
52.8505,16.9122,0.315
90.0405,39.7585,5.0044
96.4914,46.82,9.0796
95.8629,45.8706,8.4673
94.6635,45.5358,8.5432
89.4243,43.5461,10.9919
94.9293,46.3723,11.2914
91.688,45.0223,13.0127
80.3961,35.4999,4.4251
104.0919,51.2227,13.4495
63.4825,21.6571,0.8153
94.0116,45.78,10.6824
74.8378,31.0558,2.6038
82.4888,36.424,4.7857
87.9325,39.4315,4.8043
103.7461,51.2341,13.4494
89.9385,41.357,5.1616
51.3678,16.4377,0.4119
100.8362,49.2578,11.877
63.4172,20.2935,0.4619
87.4909,41.6141,8.2584
83.5015,39.1389,7.0875
95.4775,46.9836,12.3336
82.6409,37.0586,4.9087
82.8776,38.8464,6.8251
101.3861,49.8912,12.9789
101.7187,49.3564,10.7849
55.566,17.7811,0.2674
69.4876,22.236,0.4969
101.8385,49.8851,11.7916
99.6309,48.9226,12.9569
80.5134,30.2962,1.6333
93.2466,45.0621,9.587
92.3238,45.5933,14.5606
80.6249,33.4572,2.6029
88.0383,41.2654,6.8841
88.501,41.8076,7.8077
104.4315,51.7148,12.845
84.6143,40.2459,8.1759
103.9036,50.2122,11.279
99.5058,49.14,14.1863
75.6639,25.8128,0.7254
111.8227,54.4533,10.1093
82.4504,36.9731,5.5518
94.2538,45.3387,10.3812
74.7036,29.196,2.0987
79.2845,34.3922,4.0357
90.6582,42.1158,6.4775
98.0785,48.1603,12.3858
101.2675,49.3133,10.6446
58.1769,18.6166,0.3677
101.7858,49.7216,12.2975
94.7389,46.1341,11.0751
60.1839,20.5318,0.9
81.9994,29.5047,1.4015
70.7901,25.4714,1.1661
95.4045,45.3782,8.3558
74.3747,30.0216,2.3836
104.4721,51.0339,11.411
83.7398,39.2506,6.7271
97.7161,47.5839,9.8872
87.3586,38.5743,3.6939
63.9766,20.4725,0.2717
82.3991,34.1935,2.5338
73.4296,25.0506,0.7019
88.6572,40.7678,6.423
90.4821,44.5254,13.8286
98.2534,48.3497,14.0789
95.8356,46.9446,12.0974
55.3032,18.8667,0.6158
59.3271,18.9847,0.4974
99.5458,49.1598,14.087
81.4219,35.3193,3.2154
101.1962,49.4336,11.7221
94.1556,45.9943,11.4697
81.6909,37.1276,5.5586
98.8627,48.894,13.7579
84.2823,40.088,7.2287
101.8624,49.7591,10.1232
86.3626,38.7275,3.8893
93.1723,45.2095,10.3617
64.8903,22.1374,0.6314
101.6285,50.3267,14.7626
100.23,49.6342,14.9788
95.012,47.0502,14.6303
72.693,28.4102,2.164
100.39,48.886,11.5766
81.6832,36.6291,5.2037
100.121,48.5812,9.4149
94.9785,45.6873,10.0012
94.4959,45.2165,7.6991
87.1408,38.4781,4.4087
87.8284,39.917,5.2013
98.9816,47.8336,9.4157
91.0637,44.0072,9.3143
67.5406,26.3965,2.0782
80.8914,35.7186,4.1772
86.987,33.9966,1.7442
87.3652,41.5544,7.4086
95.3233,44.68,6.7732
82.4106,35.7482,3.7671
90.0592,42.5436,7.8038
94.1063,42.2,4.3771
89.046,43.4983,11.9949
112.0192,55.3196,12.8935
69.2526,27.954,2.5861
82.5377,36.4456,4.2941
60.6571,19.4103,0.2033
82.6491,39.7566,8.8946
85.1869,39.1721,5.8024
78.7335,30.771,2.4416
82.0608,36.7985,5.2322
93.9484,46.4635,13.7094
72.4112,27.2474,1.4756
85.402,40.6206,8.2973
56.2746,20.2485,1.4576
71.0557,27.7703,1.4983
73.3857,29.6224,2.2274
88.995,41.3431,5.5815
98.4656,45.7428,5.7136
83.1073,37.7714,5.3545
87.3351,40.9358,7.5782
66.586,21.3075,0.4717
78.5793,34.6977,3.9452
97.6783,47.3959,11.9299
105.6473,52.3169,14.539
88.7783,42.4806,9.9124
70.25,26.4342,1.0164
86.4243,35.8639,2.6465
81.2841,33.7308,3.2127
97.1195,46.9337,8.8697
94.7523,45.9762,11.2879
50.0449,16.0144,0.4469
88.6553,39.7556,4.8216
66.7551,22.7735,0.6358
89.0253,36.9432,2.7875
83.283,35.3923,2.2995
89.5304,41.9647,7.5259
107.1189,53.0456,16.05
80.0296,34.0098,3.4598
75.2484,30.3742,2.2458
92.9726,44.9297,8.9686
92.9112,43.8909,8.0915
110.3858,54.4225,14.452
96.7107,47.3732,13.1394
70.1962,23.9475,0.553
87.5139,41.8756,8.3826
87.8721,42.2689,9.1908
101.3953,49.8957,12.1877
88.7626,41.9311,8.4547
86.3072,40.0945,5.9402
96.5536,47.6029,12.716
100.9081,49.9055,15.2147
76.2497,33.0757,3.0783
92.1653,43.8375,7.8486
91.0021,42.6546,6.7083
83.1674,39.2879,7.3825
76.7466,31.8478,3.8015
97.3013,47.3819,10.2742
87.6378,41.9349,9.4226
78.3156,32.499,3.5508
100.338,48.6865,10.048
85.0235,40.1648,7.3126
90.245,42.9241,7.806
106.3508,49.4059,5.9491
95.002,41.9493,4.0783
88.862,41.9781,7.0998
89.4746,41.5659,6.7629
91.9173,43.0835,5.272
52.9467,16.9429,0.3477
94.026,43.6803,6.6284
100.0009,49.1043,12.8191
98.3898,48.4167,12.9148
93.7859,46.3153,14.2859
97.0173,45.474,6.7703
90.552,41.6391,5.3447
101.2655,50.147,14.7272
95.416,46.4638,10.5239
87.9674,40.8658,6.5558
89.4049,40.0918,5.1512
97.0283,45.4791,7.1519
104.5133,51.4301,12.5209
92.3003,42.8786,6.3061
76.7991,33.3141,4.2972
87.4664,39.7525,5.6135
88.4149,39.6478,5.5788
102.238,50.3104,14.1775
73.0976,26.3017,1.1075
103.7729,50.9565,13.2263
94.6686,45.7493,10.1521
92.1243,45.1266,11.1507
86.0351,38.5806,4.8761
99.0608,48.3905,9.7615
97.2059,47.7318,11.2319
76.644,31.8053,3.4441
91.6087,43.5727,8.4216
104.8599,51.3651,11.7019
101.1663,48.4083,8.3388
84.2126,37.7634,4.4798
88.9591,43.6823,11.1757
70.6845,27.6253,2.8134
84.1736,39.4539,6.2688
55.7449,17.8384,0.2714
80.9527,34.4021,3.6473
76.8121,28.9035,1.5741
103.2466,50.6981,13.2084
82.3077,34.9779,3.6026
97.1407,47.5839,12.4589
86.4582,36.7417,2.5797
58.3962,18.6868,0.2019
95.2763,42.7247,4.7168
94.2412,44.5192,8.207
77.2992,32.8495,4.3313
78.3304,31.6183,2.5628
88.924,41.6805,7.7519
100.3217,46.1316,6.6107
95.2533,46.0318,10.1329
86.6066,40.5943,7.2451
61.1312,20.8549,0.5525
89.2848,43.3232,9.5329
60.5283,19.3691,0.3995
86.9889,36.9672,3.4673
75.7953,31.4531,2.6414
93.6493,44.5433,9.5384
100.6508,43.6605,3.7681
85.3833,41.0718,7.813
86.9961,40.4145,6.4769
101.8392,50.4311,17.1641
94.6155,45.7237,10.7454
103.2666,50.9973,13.9167
93.7229,44.2743,8.4152
105.5247,52.2562,15.7643
59.3378,18.9881,0.3111
87.9917,41.2435,6.3033
92.549,44.2849,8.1291
67.5325,24.2993,1.2074
88.7017,39.1673,4.0913
62.2381,21.2326,0.867
96.6392,47.0595,9.0048
93.1199,45.0009,10.4039
83.0429,38.1862,5.3465
93.0928,44.9878,10.2855
87.0007,40.4167,6.1555
87.908,38.1329,4.2011
99.5936,49.0091,12.2433
102.8377,50.3746,13.1522
92.8145,38.5156,3.1207
107.6706,52.7419,10.8109
71.4117,24.3621,0.9067
90.7285,40.6853,4.1052
97.6501,44.3809,6.2655
95.7641,46.0652,9.1303
100.148,48.174,9.1298
57.7428,19.699,0.7194
102.1954,49.3867,10.0612
86.8444,38.9435,4.9514
102.3059,50.2361,11.9525
72.3854,27.2377,0.7563
103.0703,50.9749,16.1415
96.4357,46.9604,12.5357
88.0139,40.0013,5.1217
71.2506,24.3072,0.4941
91.8544,43.6896,8.2294
76.8422,33.9306,4.5282
81.8464,36.7023,4.6606
94.008,44.983,8.9145
85.6214,40.97,8.8632
97.1452,47.5861,11.2389
88.6161,40.275,5.7072
88.0336,41.5867,6.487
84.9209,37.4979,5.0334
79.5581,33.0145,2.6107
88.0953,40.9252,6.4072
96.3991,46.5856,8.1675
90.7499,42.5364,8.0111
98.1032,48.581,13.8347
57.3244,18.3438,0.2983
88.069,41.2798,8.1115
82.5945,35.0998,3.9109
59.1442,20.1771,0.9328
96.156,47.6168,14.1989
104.1484,51.5746,13.8169
92.5557,41.5047,4.4774
100.5955,48.3893,10.3868
86.1537,41.6344,8.7618
92.2065,37.2194,2.3971
85.4434,38.3153,5.0817
106.8027,52.889,13.9853
93.2723,44.8666,10.1675
100.5151,49.6385,14.8233
88.9601,39.2814,4.9688
66.8917,24.0687,0.9269
96.7173,44.9306,6.7559
89.5722,38.065,4.0726
100.4088,49.5036,12.9533
92.5969,45.0911,10.5745
89.5914,42.6132,8.7073
101.4996,50.1981,14.3358
68.0081,24.4704,1.0981
95.4688,47.1464,14.2586
98.4029,47.9184,10.7058
84.9164,39.4484,7.1196
96.6664,47.8078,14.7894
76.9488,32.7005,3.4486
88.9002,42.2845,7.5438
70.1565,25.2434,1.0866
103.4306,50.5251,10.8796
89.8935,43.9123,12.643
103.0031,50.1585,10.5031
69.0808,23.567,0.579
94.8576,45.6292,9.9273
90.5556,40.6078,4.8309
73.2532,27.5643,1.9517
86.3377,37.4517,3.7949
93.3928,41.8801,5.6115
100.5155,49.7114,13.3884
93.371,45.7373,12.1133
58.8288,18.8252,0.4225
72.5114,28.3392,1.8843
83.0635,34.4692,3.413
96.9275,47.6972,13.8117
93.6781,46.3897,13.4034
72.6182,28.381,2.3971
101.4885,50.1926,13.8812
88.8272,39.2227,3.8427
54.5113,17.4436,0.1246
69.6501,27.221,1.5396
77.0105,30.0976,2.3588
85.4751,39.3046,5.4238
98.8871,48.7534,12.8475
73.8522,30.6467,2.8665
102.9678,50.7652,13.4773
100.7358,49.6648,14.3491
73.2437,27.5607,1.3609
104.5022,51.5217,11.5754
82.4875,36.9898,4.8607
71.7546,25.8184,1.0997
102.4226,50.5805,13.0145
106.3412,52.6605,14.5427
95.1078,47.0369,13.6095
105.303,52.1464,14.79
75.714,32.1758,2.8151
91.1021,41.4049,5.3303
97.9544,46.8714,8.2702
90.1905,40.4441,5.3554
102.046,50.4683,14.5015
95.6279,47.225,15.3542
88.0967,40.5101,5.7691
94.7067,43.0432,6.3123
92.4705,40.8315,4.1004
84.1481,39.0915,5.3447
95.7014,47.0939,10.7376
66.6356,22.7328,0.9407
95.4837,44.3575,6.4147
92.2489,43.8772,6.2819
93.3114,44.0799,7.0918
99.1429,47.4401,7.6991
62.0599,19.8592,0.2606
69.5007,22.2402,0.3849
88.5224,41.1236,5.341
78.9494,33.5507,3.808
73.838,28.8577,1.9756
98.9921,48.7132,12.3847
93.428,44.7055,9.6649
93.7854,46.315,13.9978
90.9701,42.2607,6.8588
59.0748,18.9039,0.307
60.2985,19.2955,0.3875
96.8447,46.9914,8.5506
50.8491,16.2717,0.2169
71.2455,25.6353,1.1832
68.6277,27.7018,2.2429
86.9515,38.9916,4.7493
76.3596,32.4502,2.6685
71.5067,26.9071,1.7686
95.8732,45.6011,7.9232
88.7744,40.8217,5.434
70.6253,26.5755,1.2197
75.3909,27.1269,1.2327
92.7635,44.6219,9.114
92.2692,45.0728,10.8867
57.4004,18.3681,0.4216
86.7747,41.5219,8.2416
87.4925,41.0095,7.2323
94.2424,46.3759,13.197
93.7367,45.9165,10.7068
92.3337,45.2292,11.2985
86.829,39.4628,5.2604
61.1734,20.8694,0.7295
82.7797,32.3523,2.1563
78.8269,32.7111,2.6769
94.9028,46.9962,12.7087
93.7465,46.2959,15.5977
97.3271,48.1967,14.7102
89.5294,43.7345,11.0135
95.9028,46.3457,9.6585
70.8268,27.6808,1.862
67.6999,26.4588,2.1822
94.4639,46.3854,11.4611
79.5203,31.0785,2.1592
91.9896,44.6356,9.4897
51.7041,16.5453,0.2546
88.5099,42.0988,9.2713
94.8582,44.8106,7.4895
91.6179,44.275,9.9998
72.7156,27.362,1.4454
81.1725,34.4954,3.9128
94.0701,46.192,10.9181
94.1529,45.2902,8.3449
103.6788,51.2759,15.823
101.0055,49.7039,12.0078
103.848,50.9933,12.6368
81.1853,36.4058,5.9211
92.6907,45.4041,12.4086
79.7141,32.1768,2.2956
84.2788,40.5405,9.7588
97.3932,46.6028,8.129
93.5725,43.4697,6.202
54.4096,17.4111,0.2233
68.8021,29.8451,4.6654
85.7992,37.2181,3.9071
99.3388,49.0576,13.8093
106.818,52.0162,11.299
67.0712,26.2131,1.986
98.562,46.88,9.8025
99.5171,49.064,11.8074
98.9927,47.3682,8.0202
96.9738,47.9598,15.0359
95.1308,44.5898,6.6592
88.2051,38.2617,3.0626
93.8394,45.5332,10.058
97.7307,47.9895,13.01
94.6797,46.1053,10.7275
89.6806,41.6617,6.4905
93.0506,45.1504,9.7362
97.8751,46.8334,8.6487
83.9197,38.5894,5.3032
92.9051,43.888,7.5183
72.0235,29.0725,2.7107
94.4541,45.8314,11.5487
92.3152,43.9088,8.8522
92.2077,43.5586,6.8421
83.5363,34.6654,3.0119
104.1361,51.1348,12.6445
94.2908,43.3584,4.2664
94.448,46.7106,14.7744
67.371,25.3509,1.9347
67.4185,25.3688,1.1298
93.9455,44.9531,8.9528
106.3916,51.4145,9.8118
77.9948,33.8327,3.3512
91.9499,44.2305,9.8303
82.1749,36.2854,5.1363
83.5439,36.8899,4.7375
84.106,39.4222,8.3991
79.4848,35.0975,3.916
94.3622,45.1525,8.0871
66.7985,24.0352,1.3572
88.1592,37.4645,2.5957
91.8082,41.7258,5.7897
77.3428,30.2275,2.1894
103.6744,50.3054,10.8245
75.3502,30.4153,1.7711
90.8028,41.7545,5.8979
81.26,37.7498,6.144
104.9945,51.5563,12.6444
92.7768,44.1283,6.6806
83.9535,35.6773,2.9734
72.9512,26.249,0.8178
81.1111,31.7002,2.0222
100.1864,49.5487,13.7308
100.281,49.2418,12.1129
91.006,40.8097,4.8969
87.7327,38.0568,3.6383
100.57,49.7384,15.5399
98.4175,48.2093,12.2854
97.5132,48.2889,14.144
64.1086,21.8707,0.5245
98.6207,47.6592,10.2546
89.6011,40.7227,6.2893
105.1909,51.5273,11.1099
76.1455,29.7595,2.433
98.4843,47.787,10.0301
92.152,45.6339,13.7823
94.4167,46.7555,14.7092
88.459,41.7877,6.7799
83.4947,31.418,1.3267
102.1224,50.0242,12.2705
97.8219,48.3792,13.8822
90.063,42.2144,6.6736
91.0735,40.2147,4.448
101.1538,50.0271,13.3159
88.6769,38.4664,4.286
97.1441,47.3054,11.1946
78.0987,30.5229,1.8809
58.6085,18.7547,0.1698
95.5602,46.8097,10.1337
65.4836,22.3398,0.748
80.8981,33.5706,3.1716
92.3081,44.9504,10.811
96.0592,45.378,7.8213
93.254,45.0657,8.9625
105.5225,51.9267,12.8458
78.9523,32.7632,3.3812
86.7649,38.3121,4.5545
91.1208,44.6351,11.8549
81.3194,32.8248,2.1709
80.4103,33.3682,2.787
93.8857,45.5557,10.2969
97.3736,47.0565,11.2365
71.8265,28.0716,1.7761
81.4868,35.9815,4.6279
61.0093,19.523,0.3526
94.7534,45.7903,10.0014
99.5965,49.3205,15.2425
91.2028,44.0744,10.0421
85.0141,36.8776,3.301
94.1082,44.1105,5.5386
87.5649,37.212,2.6748
104.4387,51.3934,13.8628
99.9616,48.3072,8.1939
90.5173,39.969,4.3356
89.6594,42.3548,8.4928
94.1148,46.214,12.281
79.1048,34.3142,3.602
90.0898,40.3989,4.7895
89.2412,41.8292,7.466
89.0492,42.3553,7.9727
95.2559,46.6607,11.9441
100.3891,49.0394,12.4218
85.0276,38.6441,6.1299
100.8469,48.735,10.5547
93.4252,43.7903,7.4123
93.3539,44.9059,7.6008
76.7178,32.6024,2.4992
111.1136,54.2782,10.9808
99.0914,48.9354,13.4951
70.7266,27.6417,2.4177
93.395,44.4224,8.0842
99.3037,48.5092,10.4196
104.4408,51.4915,12.5609
100.8215,48.9211,10.7643
99.3677,49.0718,13.3742
110.5314,52.2146,6.7025
55.2752,17.6881,0.3675
80.774,31.5685,1.7995
80.4904,34.2056,3.9547
101.299,50.0256,12.4248
87.6152,39.2892,4.8653
95.578,46.6892,10.4442
101.4592,50.2429,16.1814
105.8582,52.1903,12.0997
90.0161,43.9722,11.2911
109.9005,53.5172,10.0099
65.3071,22.2795,0.5042
98.5407,47.9855,10.21
102.2985,49.9721,11.096
74.3087,26.7374,0.8456
93.0725,45.963,14.3504
72.6757,29.3358,2.6028
95.4345,46.862,12.6883
98.5437,48.2711,11.8129
102.8937,50.9533,15.8365
74.9573,29.2952,1.003
96.5461,46.4414,9.1513
90.3451,41.0608,4.9545
77.529,29.1732,1.7131
99.813,48.605,10.3043
90.3168,43.2168,9.0014
100.0281,48.7098,10.8201
81.3163,35.2735,3.7194
100.1127,49.5122,14.8559
96.3156,46.3305,8.9793
90.7953,43.4457,9.0807
80.977,34.4124,3.6315
78.8113,32.7046,3.2641
81.1302,36.8728,5.3946
86.3249,39.6953,7.1461
67.874,24.4222,0.9297
95.4467,45.3983,7.6264
102.0027,49.4943,9.6581
93.5511,46.1994,14.592
85.2806,36.2413,3.3014
89.177,37.0061,3.4081
100.824,49.864,14.6068
81.5863,38.2412,7.0418
76.68,34.3855,4.6179
86.834,40.3392,5.9826
65.3856,20.9234,0.2743
85.8981,39.9045,6.5138
66.9826,25.2048,1.6789
99.7241,48.8494,12.6805
84.6709,36.7287,3.5177
74.8759,29.2633,2.159
101.8202,49.2054,10.6612
60.7485,19.4395,0.3893
67.6865,25.4696,1.7316
64.8152,24.3892,1.3787
61.332,20.9234,0.5159
78.5411,31.7033,2.3364
100.0286,48.9985,12.8132
98.4948,48.2472,12.2906
98.086,48.3584,13.6645
74.3882,26.7661,0.6188
94.1318,44.7728,8.3483
95.2013,46.0068,9.2377
97.3847,47.8196,12.0552
87.8094,39.3763,4.0502
89.8365,39.6684,5.153
86.8713,36.0493,2.8102
89.153,41.4166,6.0111
65.1778,22.2355,0.4892
87.6155,41.6734,7.8439
97.7937,48.3653,13.801
107.4992,52.658,11.4671
94.3035,44.8545,7.5034
97.677,48.1568,14.6816
102.3402,50.1309,11.9656
87.5182,41.3433,7.3842
63.075,21.5181,0.406
94.5456,42.397,5.1294
89.834,39.6673,5.0968
101.3538,50.1907,14.9364
96.2075,46.493,10.3244
96.4614,46.4007,8.3023
100.0858,48.1441,8.6681
89.4196,41.9128,7.265
97.4481,47.9534,11.892
78.4503,32.5548,3.3676
81.1279,34.4765,3.6124
93.9118,46.1143,11.2127
69.9612,27.3426,1.7775
67.8322,25.5244,1.6306
83.3495,37.8814,4.3776
86.2176,39.185,5.435
75.5104,28.4137,1.338
97.2731,46.5454,9.0816
83.0083,37.2233,4.8027
