regime,slope,Vb,Vd
adder,0.8893157834193376,15.82949991341242,38.33348341725827
adder,0.8893157834193376,19.166741708629136,41.620783381298345
adder,0.8893157834193376,20.810391690649173,34.80815419971963
adder,0.8893157834193376,17.404077099859816,42.04303170330348
adder,0.8893157834193376,21.02151585165174,47.865784242434664
adder,0.8893157834193376,23.932892121217332,35.753883360494726
adder,0.8893157834193376,17.876941680247363,44.01650754019613
adder,0.8893157834193376,22.008253770098065,49.4862919755968
adder,0.8893157834193376,24.7431459877984,45.130394223837655
adder,0.8893157834193376,22.565197111918827,34.68701436914411
adder,0.8893157834193376,17.343507184572054,41.169467045581186
adder,0.8893157834193376,20.584733522790593,39.08686131639762
adder,0.8893157834193376,19.54343065819881,34.731583136829194
adder,0.8893157834193376,17.365791568414597,43.70738895968536
adder,0.8893157834193376,21.85369447984268,34.90374540908604
adder,0.8893157834193376,17.45187270454302,30.71080840027521
adder,0.8893157834193376,15.355404200137604,36.132946063641945
adder,0.8893157834193376,18.066473031820973,47.91516000663131
adder,0.8893157834193376,23.957580003315655,39.37231461773883
adder,0.8893157834193376,19.686157308869415,29.051280898002485
adder,0.8893157834193376,14.525640449001243,33.38344154421995
adder,0.8893157834193376,16.691720772109974,33.36804942306357
adder,0.8893157834193376,16.684024711531784,28.566082259569225
adder,0.8893157834193376,14.283041129784612,31.783844320560227
adder,0.8893157834193376,15.891922160280114,36.392686344739346
adder,0.8893157834193376,18.196343172369673,41.442995387760405
adder,0.8893157834193376,20.721497693880202,34.53368037428147
adder,0.8893157834193376,17.266840187140733,40.15400257566781
adder,0.8893157834193376,20.077001287833905,44.998747524290756
adder,0.8893157834193376,22.499373762145378,44.008094834946476
adder,0.8893157834193376,22.004047417473238,47.49612120339956
adder,0.8893157834193376,23.74806060169978,52.21217715596028
adder,0.8893157834193376,26.10608857798014,46.12897054612784
adder,0.8893157834193376,23.06448527306392,50.81954408009223
adder,0.8893157834193376,25.409772040046114,49.39012712322859
